comment_id,thread_id,title,thread_url,post_id,username,datetime,datetime_utc,page,comment,comment_length_chars,comment_length_words,source
6dee03419b1288fb,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39369189,tieudinh1991,2025-11-02T11:43:18+0700,2025-11-02T04:43:18+00:00,1,Bữa mua xiaomi cr8806 300k 1 cục làm x2 xài tạm,47,11,voz.vn
448810a6b2d91c57,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39369820,bu0l_03,2025-11-02T12:42:26+0700,2025-11-02T05:42:26+00:00,1,con hàng quốc Voz - ZTE E2633 - chạy rom nhà mạng - giá Sàn S tầm 500k,70,18,voz.vn
8b6d6e2601168404,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39379530,Super_cup,2025-11-03T09:25:25+0700,2025-11-03T02:25:25+00:00,1,"Rẻ - CR8808 xiaomi 300 350k 1 node
Trung bình - tốt : E2633 HV3601P V9.3 rom FPT tầm 500k 1 node",96,22,voz.vn
b8fff1edc7125a05,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39391353,God of the East,2025-11-03T22:22:06+0700,2025-11-03T15:22:06+00:00,1,bọn ZTE có con nào khỏe khỏe để làm controller cho đám 2633 không bác nhỉ,73,16,voz.vn
8eb631c094f75f2d,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39391356,tanngle,2025-11-03T22:22:29+0700,2025-11-03T15:22:29+00:00,1,WTA541 bao khoẻ,15,3,voz.vn
c6e9c46a38afa9d9,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39393406,Super_cup,2025-11-04T08:17:15+0700,2025-11-04T01:17:15+00:00,1,"Modem ZTE nhà mạng cũng đủ rồi
Hơn thì be5100 hoặc be5100pro",60,12,voz.vn
200af96c40276cbf,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39393521,God of the East,2025-11-04T08:24:27+0700,2025-11-04T01:24:27+00:00,1,"bác chơi hệ Asus, trên cty e cũng con RT-AX53U mà sóng cũng ok phết",67,15,voz.vn
921244f1145b85fd,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39393530,bu0l_03,2025-11-04T08:25:26+0700,2025-11-04T01:25:26+00:00,1,"thế thì chơi hàng của hãng thôi bác, Asus, TPLINK.... cứ chuẩn Wifi 6 AX mà chiến.
Nhưng đã là hãng thì ko có best p/p về giá đâu",129,29,voz.vn
6b2cdb84695a089a,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39393889,hhatmt,2025-11-04T08:48:56+0700,2025-11-04T01:48:56+00:00,1,"Em xiaomi có râu này setup sao cho gọn đẹp vậy mấy bác.
Cho e ít hình tham khảo về setup nhà mới với kk",103,25,voz.vn
3a5ad29f7886049e,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39394140,mariarocha2n36s,2025-11-04T09:02:05+0700,2025-11-04T02:02:05+00:00,1,"mấy con hãng này có set theo mô hình kiểu này (full dây) được ko thím nhỉ????
hay vẫn buộc phải set theo kiểu này
//thím chịu khó ấn vào ảnh nhỏ giúp e nhé. ko làm sao làm cho nó lên được",187,43,voz.vn
5e44b9625c4a7596,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39394936,bu0l_03,2025-11-04T09:41:40+0700,2025-11-04T02:41:40+00:00,1,"sao bác ko set theo cách 1 cho gọn, set theo cách 2 nhìn lằng nhằng thế",71,17,voz.vn
3ddada0460d56e10,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39395246,Light Dragon,2025-11-04T09:59:15+0700,2025-11-04T02:59:15+00:00,1,"Tùy con, có con không mesh ngang hàng được",42,9,voz.vn
0edd08bf5a2d0c18,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39395465,mariarocha2n36s,2025-11-04T10:11:19+0700,2025-11-04T03:11:19+00:00,1,bác giới thiệu e con nào mesh được ngang hàng với...,52,11,voz.vn
46961906f029ca5c,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39396860,vitapool,2025-11-04T11:15:16+0700,2025-11-04T04:15:16+00:00,1,"mesh ngang hàng có đám tplink nội địa, còn xiaomi không mesh được ngang hàng đâu",80,16,voz.vn
004113facbcda4b8,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39397960,tinhtrichuong,2025-11-04T12:10:32+0700,2025-11-04T05:10:32+00:00,1,"xiaomi có 1 con chính nhưng tắt DHCP thì cả hệ cũng thành AP hết, chẳng có con nào hơn con nào cả, setup con chính là xong, các con phụ ăn theo cấu hình luôn, con phụ cắm điện, cắm dây mạng là tự mesh, k cần làm gì nữa cả",221,52,voz.vn
b92c49296fe67edd,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39399694,mariarocha2n36s,2025-11-04T14:04:47+0700,2025-11-04T07:04:47+00:00,1,hàng nội địa có nhược điểm j ko bác nhỉ???,42,10,voz.vn
e43a7d6bcaef6a14,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39400783,vitapool,2025-11-04T15:02:51+0700,2025-11-04T08:02:51+00:00,1,nhưng phải cắm như sơ đồ 2 của bác thớt kìa bác. còn cắm sơ đồ 1 là không được đâu,82,21,voz.vn
9b37e716a8e72696,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39400805,vitapool,2025-11-04T15:04:01+0700,2025-11-04T08:04:01+00:00,1,"e đang dùng thấy chả có gì ngoài tiếng trung, mình có google dịch là được . thấy mấy bác khác bảo nó trỏ hay gì về bên china em cũng k rõ",137,33,voz.vn
6f96af7a113f9a54,4abb1b872029,"Mesh nào ngon bổ rẻ, ổn định bây h các bác nhỉ???",https://voz.vn/t/mesh-nao-ngon-bo-re-on-dinh-bay-h-cac-bac-nhi.1165779/,post-39401472,tinhtrichuong,2025-11-04T15:41:05+0700,2025-11-04T08:41:05+00:00,1,"tôi nói tôi đang cắm theo sơ đồ 1, ní có tin không",50,13,voz.vn
7c4123f1048f1696,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43048931,Cơn Mê Bất Tận,2026-07-22T14:48:08+0700,2026-07-22T07:48:08+00:00,1,"Khát vọng cống hiến từ những lá đơn tình nguyện
Khát vọng cống hiến từ những lá đơn tình nguyện
baobacninhtv.vn",111,21,voz.vn
e04229b1e64d985e,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43048952,Username must be unique.,2026-07-22T14:48:49+0700,2026-07-22T07:48:49+00:00,1,Có thằng thọ cóc tin chứ ai tin,31,8,voz.vn
dd4e668b829ac0c3,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43048980,GraduateIn2022,2026-07-22T14:50:38+0700,2026-07-22T07:50:38+00:00,1,Có cái tầu phuồi. Đcm lều báo,29,7,voz.vn
2bf19fe3239d8f46,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049022,DeutschlandGreatAgain,2026-07-22T14:52:37+0700,2026-07-22T07:52:37+00:00,1,Đến hẹn lại lên,18,4,voz.vn
36299b929abdc3fe,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049077,dungbeo09,2026-07-22T14:56:19+0700,2026-07-22T07:56:19+00:00,1,Con trai tôi....,16,3,voz.vn
ba6aa25c28750fb7,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049088,Lingzo,2026-07-22T14:57:15+0700,2026-07-22T07:57:15+00:00,1,ko có cái án dính vào đầu thì chó nó đi,39,11,voz.vn
68074d3c91fbb69e,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049098,bratvn,2026-07-22T14:57:58+0700,2026-07-22T07:57:58+00:00,1,Đội này toàn con cháu thì k bị gì đâu,37,10,voz.vn
2a9e664574fb6c81,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049142,cruelpham,2026-07-22T15:00:37+0700,2026-07-22T08:00:37+00:00,1,"Nhà nghèo vẫn đi tình nguyện đầy đó, như Tào Tháo nói “ có thực là có binh”, thanh niên trai tráng không tiền lận lưng thì ở nhà chỉ có cày ruộng",145,33,voz.vn
c24c82364a95fcf5,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049199,sangbuif,2026-07-22T15:03:54+0700,2026-07-22T08:03:54+00:00,1,Hóng IT đi về sau 2 năm,23,7,voz.vn
b4d7a48ef28465ca,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049215,yanagita,2026-07-22T15:04:50+0700,2026-07-22T08:04:50+00:00,1,Thế mới là công dân yêu nước. Gặp bọn phản động chỉ có trốn.,60,14,voz.vn
ff34d32e8991b53f,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049221,longhandso21,2026-07-22T15:05:22+0700,2026-07-22T08:05:22+00:00,1,Quyết tử cho tổ quốc quyết sinh,31,7,voz.vn
41d1b0313b97f5b2,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049241,mylove4u32,2026-07-22T15:06:52+0700,2026-07-22T08:06:52+00:00,1,"Cái này tùy vùng về thái lọ đánh nhau để đi nghĩa vụ , toàn các đứa nhân thân tốt mới đc đi , chỗ thiếu chỗ thì thưad",117,29,voz.vn
dd93b67e55a57502,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049243,cangiten.99,2026-07-22T15:06:55+0700,2026-07-22T08:06:55+00:00,1,"tôi thấy đám thanh niên làng giờ 18 thi xong c3 cái đi ra kcn làm công nhân chờ đến lượt đi nhập ngũ, ngồi bia cũng thấy nói bảo e đi lính về xong e mới đi học về mới có 20-21 thì vẫn ôn thi học hành lại được. Nghe mà thấy xã hội thay đổi quá tư tưởng bọn trẻ giờ tính toán ghê thiệt",283,68,voz.vn
1fb249e6bb4fdb3a,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049248,Raybanglass,2026-07-22T15:07:16+0700,2026-07-22T08:07:16+00:00,1,năm nào cũng mấy bài cũ rích,28,7,voz.vn
27c9002764f727fe,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049271,Tewi3k,2026-07-22T15:08:30+0700,2026-07-22T08:08:30+00:00,1,đm lều báo,10,3,voz.vn
64168ea6da35f3e5,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049312,hoangtukho122,2026-07-22T15:10:55+0700,2026-07-22T08:10:55+00:00,1,"Bọn nó ngu thôi
16 18 tuổi éo học ra hồn
20 21 tuổi ăn chơi tệ nạn trong trại ra xong còn đòi học hành ôn thi
100 thằng mới có nửa thằng
99 + nửa thằng còn lại vứt sách sau 2 hôm",178,45,voz.vn
7986b4aa9f1d76ee,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049324,Shades (GreatSwords),2026-07-22T15:11:33+0700,2026-07-22T08:11:33+00:00,1,"thà thế còn hơn học xong 22 tuổi đi lính 2 năm, về quên hết mẹ kiến thức+ con ghẹ ở nhà đi lấy chồng. vừa combo thất tình+ thất nghiệp thì chạy grab cho nhanh",158,36,voz.vn
47b885086f90afc9,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049470,hoangphuong99,2026-07-22T15:19:51+0700,2026-07-22T08:19:51+00:00,1,"Nực cười chứ , thằng em tui tình nguyện 2 năm liên tiếp mà k có slot đi ( khám sức khoẻ loại 1 hẳn hoi), Cảng viên luôn ,kk lần 3 ghét quá xin làm dân quân thường trực địa phương luôn ( có lương ).. mới ra quân hồi đầu năm kkk",226,54,voz.vn
d8856af936b1ae70,899d2ea3f0e4,Khát vọng cống hiến từ những lá đơn tình nguyện,https://voz.vn/t/khat-vong-cong-hien-tu-nhung-la-don-tinh-nguyen.1262803/,post-43049510,HugoBoss.94,2026-07-22T15:21:51+0700,2026-07-22T08:21:51+00:00,1,"Trúng tuyển thì nói cm nó đi , lại xl...",40,10,voz.vn
cceed666e2c5982a,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30694655,ProBottler,2024-03-10T14:08:21+0700,2024-03-10T07:08:21+00:00,1,"Luu ý: Các ý kiến đưa ra về các loại switch chuột trong bài chỉ áp dụng với mẫu Logitech G102/203, về các mẫu chuột khác của các hãng mọi người nên tìm hiểu ở các bài đăng/nguồn khác.
Hôm nay mình mạo muội đăng bài này chia sẻ trải nghiệm chuột G102 sau khi thay vài switch chuột khác nhau. Khoảng đầu năm 2021, con G102 của mình bắt đầu có hiện tượng double click ở cả 2 bên, chuột trái nặng hơn chuột phải. Sau khi tìm hiểu chán chê các mẫu chuột mới khác nhau, mình nhận ra là con G102 vẫn là chân ái đời mình (cũng như không có tiền mua các con mới xịn xò pixart 3395 các kiểu) nên mình quyết định tìm hiểu về việc thay switch chuột. Lựa chọn switch chuột thì vô vàn như switch bàn phím cơ, đủ thể loại với lực nhấn, độ nảy, độ bền, v.v... Mình thì tra cái sheet này:
Mouse switch master sheet by Ents
cũng như xem review, đọc reddit các kiểu để chọn mua switch. Đến thời điểm hiện tại mình đã dùng 2 switch: Kailh GM 8.0 và TTC Dustproof 60M (chấm vàng) và dưới đây là ý kiến của mình.
Kailh GM 8.0: Đợt đầu tìm hiểu thì xem video cũng như đọc cái recommend ở trong sheet phía trên thì thấy thông số lực giống với con Omron 10M stock nên mua về. Mua về hàn xong dùng thì cảm giác rất lỏ, switch cảm giác bấm có tí pre travel nhưng rất nhiều post travel, ấn qua điểm tạo lực xong click chuột còn có thể ấn xuống thêm 1 khoảng nữa, cảm giác không bằng switch Omron stock. Khuyên không nên dùng còn này.
TTC Gold: khổ râm với con GM 8 này được khoảng 5 tháng thì nhân tiện sửa chuột cho thằng bạn, đặt con này về thay. Cảm giác 1 trời 1 vực, con này lực phản hồi sắc, cảm giác nhẹ hơn con Kailh và cái nhất là không có post travel. Hiện tại chuột đang dùng con này và sẽ recommend ae con switch này nếu đang có nhu cầu thay. Con này cảm giác ngon quá quên luôn việc thử tiếp switch Huano vỏ xanh trong suốt chấm hồng còn thừa lúc thay cho ô bạn luôn
Tổng kết: Nếu cần tìm switch chuột để thay, ngoài lựa chọn Omron 10M giống hàng gốc, con TTC trên cũng là 1 option ae nên cân nhắc. Theo ý kiến mình thì nếu chuột ae không bị hỏng mắt đọc hoặc IC điều khiển, cũng như shape chuột đã quen tay thoải mái, ae nên cân nhắc thay switch chuột double click như 1 giải pháp kinh tế hơn, giảm thiểu rác thải điện tử.
Spoiler
mod switch chuột giống như chơi bàn phím cơ cút tôm, tìm hiểu là lại lòi ra 1 cái hố hút tiền khác (thay con lăn, feet, độ vỏ giảm cân,....) rất dễ nghiện. Ae cẩn thận để không bị nghiện, giống... mình
))
Cảm ơn ae đã đọc bài đăng này của mình!",2461,527,voz.vn
fa851fe8138677df,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30696175,sigel,2024-03-10T16:44:15+0700,2024-03-10T09:44:15+00:00,1,"cảm ơn người anh em, để mình note sau này còn mua sw thay cho đám lồ gi toác đang xài.
trước bọn này thì mình xài con IE3.0 thay nút xài phải hơn chục năm vẫn tốt, dây cũng bị gãy ngầm xong mình cũng loot dây chuột khác thay vô, chỉ có cái vỏ nhựa nó tróc hết sơn với nút cuộn bị chảy cao su mà không kiếm được đồ thay nên đành cho em nó nghỉ hưu dài hạn.",355,83,voz.vn
47e24a6dd4f7f2bf,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30696242,ProBottler,2024-03-10T16:48:42+0700,2024-03-10T09:48:42+00:00,1,"Bác nên ngâm cứu thêm như trong post của e nhé, không có con switch nó không phù hợp hay thế nào về thay bấm nó dở thì mất tiền. Tiện đây e chia sẻ thêm là trên thị trường có con Omron Nhật mã D2F-01F cũng được lòng tây lông đợt e ngâm cứu. Tuy nhiên con này cái núm bấm nó cao hơn bọn Omron Trung một tí, nên gặp vấn đề không tương thích 1 số chuột tạo cảm giác bấm kì kì.
Còn con Huano e nhăc trong bài thì hôm nào vui vui e lôi ra lắp thử tiếp",446,104,voz.vn
2f5104ea2861359f,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30696333,sigel,2024-03-10T16:55:00+0700,2024-03-10T09:55:00+00:00,1,"con kailh 8.0 hồi trước mình cũng mua thay cho đám omron 7M fake cho con IE3.0 thì thấy xài cũng ổn, một phần là bởi vì con chuột mình nó cũ quá nên phần tiếp xúc giữa vỏ và nút bấm nó ... lõm theo hình cái đầu nút luôn rồi, nên actuate sớm như con đấy lại là điều tốt",268,62,voz.vn
ec74e0e3647a9fc4,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30697912,Multimedia2030,2024-03-10T19:22:24+0700,2024-03-10T12:22:24+00:00,1,thím dùng G102 có thấy cảm giác bấm chuột trái và phải khác nhau không? mình cả stock và thay sw JP 50M đều có cảm giác bấm khác nhau,133,30,voz.vn
d65435d551dd4f42,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30698301,ProBottler,2024-03-10T19:52:54+0700,2024-03-10T12:52:54+00:00,1,"Cảm giác thì đợt dùng GM 8 thì bên phải tình trạng post travel ít hơn trái, ttc thì e thấy giống nhau, omron thì lâu rồi không dùng thì em không nhớ. Cái này thì em không dám khẳng định do cấu tạo chuột hoặc là switch, bởi vì bản thân switch có sai số sản xuất, có thể là switch bác nó ở 2 đầu của sai số cho phép nên cảm giác khác nhau. Hoặc là cái nút bấm được lên lực khác nhau, như con 102 thì cái click chuột có cuộn dây giữ cho cái nút chuột thẳng lên tí
Ví dụ như với mẫu thử là 18 cái switch thì sheet này đo ra sai số là 9g giữa con nặng nhất và con nhẹ nhất.
Mouse Switch Force Test
docs.google.com",608,137,voz.vn
d20cb48f29af7576,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30698780,edanls,2024-03-10T20:31:51+0700,2024-03-10T13:31:51+00:00,1,"Công nhận Kailh là cái switch ngu nhất từng dùng. Tuy nhiên con TTC kia thì cũng chỉ được thời gian đầu, sau cũng lỏ thôi.
Switch cơ top tier vẫn là blue shell pink dot và D2F-01F.
Bên quang thì có con D2FP-FN2",210,44,voz.vn
3ab7a54fe9ccb166,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30699086,ProBottler,2024-03-10T20:53:49+0700,2024-03-10T13:53:49+00:00,1,"Ý bác là sau con TTC cũng double click ạ?
Với cả e tìm ko thấy chỗ nào bán cái blue shell pink dot, giờ toàn transparent shell thôi",131,29,voz.vn
8c4654c4b6959901,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30699243,edanls,2024-03-10T21:06:26+0700,2024-03-10T14:06:26+00:00,1,"Double click thì ko đến nỗi nhưng cái click của nó nhanh tã khiến càng dùng pre-travel càng nhiều. Có thể fix bằng dán nâng click chuột nhưng lại làm giảm hành trình nên tóm lại là ko ổn.
Shopee có 1 cái shop chuyên switch chuột, bán rẻ lắm, gì cũng có.",253,53,voz.vn
36a4277d9e12f831,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30699518,ProBottler,2024-03-10T21:24:42+0700,2024-03-10T14:24:42+00:00,1,Đa tạ bác,9,3,voz.vn
8e82e087bfeae8b7,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30703851,han_doi_it_doi,2024-03-11T06:46:33+0700,2024-03-10T23:46:33+00:00,1,"Mình thì xài chuột asus có hotswap nên thay switch dễ dàng và tìm ra huano silent 30m là chân ái: tiếng êm, bấm siêu nẩy và êm, lực nhẹ.",136,30,voz.vn
7e7eb707a482c606,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30824378,tungks_04,2024-03-18T11:53:01+0700,2024-03-18T04:53:01+00:00,1,"e thấy kailh ngon mà e đang dùng con b100 cũng dùng nút của kailh mà bấm k nặng quá k nhẹ quá mà nẩy ác, sau đổi sang con huano của con attack r1 bấm cũng nảy mà cứng mỏi cả tay. mà dùng bền chứ, e còn tháo skill kailh ra thay vào con 331 bấm không dây",252,60,voz.vn
0d3889ba2be4a940,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30854873,ProBottler,2024-03-20T09:09:28+0700,2024-03-20T02:09:28+00:00,1,"Kailh cũng có loại này loại nọ, đây e chỉ có mỗi GM 8 và trải nghiệm thì như vậy thôi",85,21,voz.vn
877c998beacf0140,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30876974,laphisatthu,2024-03-21T12:32:32+0700,2024-03-21T05:32:32+00:00,1,"Mình thích xài con Kailh 7.3 mm hơn , con huano cảm giác nặng quá bấm ko quen",77,18,voz.vn
48ce99f2dd311c14,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30878802,han_doi_it_doi,2024-03-21T14:21:19+0700,2024-03-21T07:21:19+00:00,1,"Huano silent lực nhé lắm, còn nhẹ hơn cả omron nhật nữa. Omron nhật lực bấm 55g thì huano silent tầm 50g. Huano thường hình như lực bấm 70g.
Tất nhiên phải tính đến cấu tạo khác của chuột.",188,39,voz.vn
7c17bd6615a2c812,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30882003,laphisatthu,2024-03-21T17:01:54+0700,2024-03-21T10:01:54+00:00,1,"Con huano bấm cục cục khá sướng, mà mình thấy cảm giác nảy lên hơi chậm nên ko thích lắm, nên chân ái giờ vẫn là con kail silent spam chuột vẫn thích hơn",153,34,voz.vn
808278b4f4722eb2,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30906915,MaiThuong68,2024-03-23T08:13:13+0700,2024-03-23T01:13:13+00:00,1,"Con sw huano loại thường mình tháo ra xem thấy kết cấu cơ khí của nó sơ sài không được chuẩn chỉnh như mấy con sw khác : Omron, Kailh, TTC ...",142,32,voz.vn
17bac49e0c83b2e9,4e52a43547e4,Chia sẻ trải nghiệm tự mod switch chuột G102.,https://voz.vn/t/chia-se-trai-nghiem-tu-mod-switch-chuot-g102.931136/,post-30906954,ceasarer,2024-03-23T08:17:34+0700,2024-03-23T01:17:34+00:00,1,Tư vấn em sw silent với fen,27,7,voz.vn
